V1,V2,V3
-67.3916666666667,50.4583333333333,609
-67.375,50.4583333333333,542
-67.3583333333333,50.4583333333333,559
-67.3416666666667,50.4583333333333,584
-67.325,50.4583333333333,609
-67.3083333333333,50.4583333333333,579
-67.2916666666667,50.4583333333333,516
-67.275,50.4583333333333,433
-67.2583333333333,50.4583333333333,435
-67.2416666666667,50.4583333333333,296
-67.225,50.4583333333333,157
-67.2083333333333,50.4583333333333,293
-67.1916666666667,50.4583333333333,169
-67.175,50.4583333333333,293
-67.1583333333333,50.4583333333333,484
-67.1416666666667,50.4583333333333,417
-67.125,50.4583333333333,395
-67.1083333333333,50.4583333333333,347
-67.0916666666667,50.4583333333333,548
-67.075,50.4583333333333,585
-67.0583333333333,50.4583333333333,444
-67.0416666666667,50.4583333333333,284
-67.025,50.4583333333333,311
-67.0083333333333,50.4583333333333,266
-66.9916666666667,50.4583333333333,224
-66.975,50.4583333333333,280
-66.9583333333333,50.4583333333333,319
-66.9416666666667,50.4583333333333,496
-66.925,50.4583333333333,456
-66.9083333333333,50.4583333333333,391
-66.8916666666667,50.4583333333333,345
-66.875,50.4583333333333,365
-66.8583333333333,50.4583333333333,462
-66.8416666666667,50.4583333333333,460
-66.825,50.4583333333333,472
-66.8083333333333,50.4583333333333,429
-66.7916666666667,50.4583333333333,439
-66.775,50.4583333333333,469
-66.7583333333333,50.4583333333333,472
-66.7416666666667,50.4583333333333,520
-66.725,50.4583333333333,547
-66.7083333333333,50.4583333333333,485
-66.6916666666667,50.4583333333333,431
-66.675,50.4583333333333,445
-66.6583333333333,50.4583333333333,478
-66.6416666666667,50.4583333333333,507
-66.625,50.4583333333333,503
-66.6083333333333,50.4583333333333,359
-66.5916666666667,50.4583333333333,236
-66.575,50.4583333333333,104
-66.5583333333333,50.4583333333333,367
-66.5416666666667,50.4583333333333,431
-66.525,50.4583333333333,505
-66.5083333333333,50.4583333333333,476
-66.4916666666667,50.4583333333333,462
-66.475,50.4583333333333,471
-66.4583333333333,50.4583333333333,451
-66.4416666666667,50.4583333333333,400
-66.425,50.4583333333333,396
-66.4083333333333,50.4583333333333,469
-66.3916666666667,50.4583333333333,487
-66.375,50.4583333333333,454
-66.3583333333333,50.4583333333333,353
-66.3416666666667,50.4583333333333,324
-66.325,50.4583333333333,331
-66.3083333333333,50.4583333333333,374
-66.2916666666667,50.4583333333333,312
-66.275,50.4583333333333,348
-66.2583333333333,50.4583333333333,285
-66.2416666666667,50.4583333333333,333
-66.225,50.4583333333333,336
-66.2083333333333,50.4583333333333,293
-66.1916666666667,50.4583333333333,205
-66.175,50.4583333333333,53
-66.1583333333333,50.4583333333333,147
-66.1416666666667,50.4583333333333,205
-66.125,50.4583333333333,253
-66.1083333333333,50.4583333333333,264
-66.0916666666667,50.4583333333333,289
-66.075,50.4583333333333,210
-66.0583333333333,50.4583333333333,216
-66.0416666666667,50.4583333333333,313
-66.025,50.4583333333333,364
-66.0083333333333,50.4583333333333,384
-65.9916666666667,50.4583333333333,354
-65.975,50.4583333333333,354
-65.9583333333333,50.4583333333333,370
-65.9416666666667,50.4583333333333,372
-65.925,50.4583333333333,359
-65.9083333333333,50.4583333333333,342
-65.8916666666667,50.4583333333333,359
-65.875,50.4583333333333,382
-65.8583333333333,50.4583333333333,347
-65.8416666666667,50.4583333333333,275
-65.825,50.4583333333333,352
-65.8083333333334,50.4583333333333,229
-65.7916666666667,50.4583333333333,206
-65.775,50.4583333333333,242
-65.7583333333333,50.4583333333333,250
-65.7416666666667,50.4583333333333,266
-65.725,50.4583333333333,275
-65.7083333333333,50.4583333333333,297
-65.6916666666667,50.4583333333333,290
-65.675,50.4583333333333,310
-65.6583333333333,50.4583333333333,356
-65.6416666666667,50.4583333333333,354
-65.625,50.4583333333333,337
-65.6083333333333,50.4583333333333,382
-65.5916666666667,50.4583333333333,383
-65.575,50.4583333333333,363
-65.5583333333334,50.4583333333333,303
-65.5416666666667,50.4583333333333,215
-65.525,50.4583333333333,235
-65.5083333333333,50.4583333333333,226
-67.4916666666667,50.4416666666667,453
-67.475,50.4416666666667,483
-67.4583333333333,50.4416666666667,608
-67.4416666666667,50.4416666666667,519
-67.425,50.4416666666667,434
-67.4083333333333,50.4416666666667,373
-67.3916666666667,50.4416666666667,515
-67.375,50.4416666666667,612
-67.3583333333333,50.4416666666667,684
-67.3416666666667,50.4416666666667,727
-67.325,50.4416666666667,702
-67.3083333333333,50.4416666666667,643
-67.2916666666667,50.4416666666667,642
-67.275,50.4416666666667,574
-67.2583333333333,50.4416666666667,560
-67.2416666666667,50.4416666666667,482
-67.225,50.4416666666667,189
-67.2083333333333,50.4416666666667,231
-67.1916666666667,50.4416666666667,233
-67.175,50.4416666666667,273
-67.1583333333333,50.4416666666667,434
-67.1416666666667,50.4416666666667,436
-67.125,50.4416666666667,373
-67.1083333333333,50.4416666666667,331
-67.0916666666667,50.4416666666667,470
-67.075,50.4416666666667,436
-67.0583333333333,50.4416666666667,326
-67.0416666666667,50.4416666666667,258
-67.025,50.4416666666667,264
-67.0083333333333,50.4416666666667,238
-66.9916666666667,50.4416666666667,189
-66.975,50.4416666666667,175
-66.9583333333333,50.4416666666667,301
-66.9416666666667,50.4416666666667,457
-66.925,50.4416666666667,447
-66.9083333333333,50.4416666666667,376
-66.8916666666667,50.4416666666667,368
-66.875,50.4416666666667,407
-66.8583333333333,50.4416666666667,434
-66.8416666666667,50.4416666666667,428
-66.825,50.4416666666667,450
-66.8083333333333,50.4416666666667,427
-66.7916666666667,50.4416666666667,429
-66.775,50.4416666666667,477
-66.7583333333333,50.4416666666667,436
-66.7416666666667,50.4416666666667,465
-66.725,50.4416666666667,450
-66.7083333333333,50.4416666666667,443
-66.6916666666667,50.4416666666667,358
-66.675,50.4416666666667,339
-66.6583333333333,50.4416666666667,405
-66.6416666666667,50.4416666666667,442
-66.625,50.4416666666667,426
-66.6083333333333,50.4416666666667,283
-66.5916666666667,50.4416666666667,87
-66.575,50.4416666666667,236
-66.5583333333333,50.4416666666667,386
-66.5416666666667,50.4416666666667,406
-66.525,50.4416666666667,514
-66.5083333333333,50.4416666666667,506
-66.4916666666667,50.4416666666667,438
-66.475,50.4416666666667,394
-66.4583333333333,50.4416666666667,397
-66.4416666666667,50.4416666666667,408
-66.425,50.4416666666667,397
-66.4083333333333,50.4416666666667,477
-66.3916666666667,50.4416666666667,481
-66.375,50.4416666666667,450
-66.3583333333333,50.4416666666667,348
-66.3416666666667,50.4416666666667,338
-66.325,50.4416666666667,310
-66.3083333333333,50.4416666666667,327
-66.2916666666667,50.4416666666667,229
-66.275,50.4416666666667,294
-66.2583333333333,50.4416666666667,353
-66.2416666666667,50.4416666666667,362
-66.225,50.4416666666667,395
-66.2083333333333,50.4416666666667,319
-66.1916666666667,50.4416666666667,216
-66.175,50.4416666666667,51
-66.1583333333333,50.4416666666667,79
-66.1416666666667,50.4416666666667,121
-66.125,50.4416666666667,148
-66.1083333333333,50.4416666666667,182
-66.0916666666667,50.4416666666667,230
-66.075,50.4416666666667,183
-66.0583333333333,50.4416666666667,227
-66.0416666666667,50.4416666666667,261
-66.025,50.4416666666667,311
-66.0083333333333,50.4416666666667,316
-65.9916666666667,50.4416666666667,306
-65.975,50.4416666666667,344
-65.9583333333333,50.4416666666667,366
-65.9416666666667,50.4416666666667,371
-65.925,50.4416666666667,380
-65.9083333333333,50.4416666666667,336
-65.8916666666667,50.4416666666667,348
-65.875,50.4416666666667,356
-65.8583333333333,50.4416666666667,321
-65.8416666666667,50.4416666666667,276
-65.825,50.4416666666667,187
-65.8083333333334,50.4416666666667,165
-65.7916666666667,50.4416666666667,253
-65.775,50.4416666666667,268
-65.7583333333333,50.4416666666667,240
-65.7416666666667,50.4416666666667,260
-65.725,50.4416666666667,307
-65.7083333333333,50.4416666666667,301
-65.6916666666667,50.4416666666667,296
-65.675,50.4416666666667,294
-65.6583333333333,50.4416666666667,343
-65.6416666666667,50.4416666666667,297
-65.625,50.4416666666667,329
-65.6083333333333,50.4416666666667,362
-65.5916666666667,50.4416666666667,355
-65.575,50.4416666666667,331
-65.5583333333334,50.4416666666667,251
-65.5416666666667,50.4416666666667,210
-65.525,50.4416666666667,272
-65.5083333333333,50.4416666666667,221
-67.4916666666667,50.425,481
-67.475,50.425,533
-67.4583333333333,50.425,607
-67.4416666666667,50.425,473
-67.425,50.425,481
-67.4083333333333,50.425,347
-67.3916666666667,50.425,605
-67.375,50.425,634
-67.3583333333333,50.425,672
-67.3416666666667,50.425,732
-67.325,50.425,733
-67.3083333333333,50.425,703
-67.2916666666667,50.425,658
-67.275,50.425,637
-67.2583333333333,50.425,646
-67.2416666666667,50.425,605
-67.225,50.425,371
-67.2083333333333,50.425,199
-67.1916666666667,50.425,140
-67.175,50.425,326
-67.1583333333333,50.425,459
-67.1416666666667,50.425,454
-67.125,50.425,470
-67.1083333333333,50.425,384
-67.0916666666667,50.425,320
-67.075,50.425,288
-67.0583333333333,50.425,258
-67.0416666666667,50.425,245
-67.025,50.425,255
-67.0083333333333,50.425,182
-66.9916666666667,50.425,143
-66.975,50.425,145
-66.9583333333333,50.425,357
-66.9416666666667,50.425,421
-66.925,50.425,401
-66.9083333333333,50.425,386
-66.8916666666667,50.425,395
-66.875,50.425,419
-66.8583333333333,50.425,411
-66.8416666666667,50.425,422
-66.825,50.425,428
-66.8083333333333,50.425,402
-66.7916666666667,50.425,424
-66.775,50.425,439
-66.7583333333333,50.425,428
-66.7416666666667,50.425,454
-66.725,50.425,430
-66.7083333333333,50.425,446
-66.6916666666667,50.425,346
-66.675,50.425,319
-66.6583333333333,50.425,287
-66.6416666666667,50.425,238
-66.625,50.425,208
-66.6083333333333,50.425,149
-66.5916666666667,50.425,81
-66.575,50.425,222
-66.5583333333333,50.425,290
-66.5416666666667,50.425,452
-66.525,50.425,451
-66.5083333333333,50.425,483
-66.4916666666667,50.425,471
-66.475,50.425,386
-66.4583333333333,50.425,287
-66.4416666666667,50.425,340
-66.425,50.425,401
-66.4083333333333,50.425,437
-66.3916666666667,50.425,415
-66.375,50.425,355
-66.3583333333333,50.425,368
-66.3416666666667,50.425,311
-66.325,50.425,246
-66.3083333333333,50.425,236
-66.2916666666667,50.425,268
-66.275,50.425,316
-66.2583333333333,50.425,297
-66.2416666666667,50.425,276
-66.225,50.425,371
-66.2083333333333,50.425,277
-66.1916666666667,50.425,152
-66.175,50.425,38
-66.1583333333333,50.425,98
-66.1416666666667,50.425,193
-66.125,50.425,225
-66.1083333333333,50.425,165
-66.0916666666667,50.425,180
-66.075,50.425,198
-66.0583333333333,50.425,227
-66.0416666666667,50.425,219
-66.025,50.425,249
-66.0083333333333,50.425,221
-65.9916666666667,50.425,315
-65.975,50.425,347
-65.9583333333333,50.425,357
-65.9416666666667,50.425,313
-65.925,50.425,326
-65.9083333333333,50.425,305
-65.8916666666667,50.425,300
-65.875,50.425,271
-65.8583333333333,50.425,216
-65.8416666666667,50.425,141
-65.825,50.425,139
-65.8083333333334,50.425,205
-65.7916666666667,50.425,225
-65.775,50.425,255
-65.7583333333333,50.425,255
-65.7416666666667,50.425,238
-65.725,50.425,289
-65.7083333333333,50.425,296
-65.6916666666667,50.425,277
-65.675,50.425,255
-65.6583333333333,50.425,269
-65.6416666666667,50.425,265
-65.625,50.425,301
-65.6083333333333,50.425,320
-65.5916666666667,50.425,328
-65.575,50.425,320
-65.5583333333334,50.425,240
-65.5416666666667,50.425,191
-65.525,50.425,231
-65.5083333333333,50.425,244
-67.4916666666667,50.4083333333333,473
-67.475,50.4083333333333,529
-67.4583333333333,50.4083333333333,561
-67.4416666666667,50.4083333333333,447
-67.425,50.4083333333333,495
-67.4083333333333,50.4083333333333,343
-67.3916666666667,50.4083333333333,586
-67.375,50.4083333333333,578
-67.3583333333333,50.4083333333333,629
-67.3416666666667,50.4083333333333,671
-67.325,50.4083333333333,686
-67.3083333333333,50.4083333333333,691
-67.2916666666667,50.4083333333333,665
-67.275,50.4083333333333,646
-67.2583333333333,50.4083333333333,645
-67.2416666666667,50.4083333333333,647
-67.225,50.4083333333333,522
-67.2083333333333,50.4083333333333,410
-67.1916666666667,50.4083333333333,211
-67.175,50.4083333333333,231
-67.1583333333333,50.4083333333333,493
-67.1416666666667,50.4083333333333,464
-67.125,50.4083333333333,465
-67.1083333333333,50.4083333333333,483
-67.0916666666667,50.4083333333333,482
-67.075,50.4083333333333,476
-67.0583333333333,50.4083333333333,404
-67.0416666666667,50.4083333333333,369
-67.025,50.4083333333333,427
-67.0083333333333,50.4083333333333,259
-66.9916666666667,50.4083333333333,119
-66.975,50.4083333333333,188
-66.9583333333333,50.4083333333333,386
-66.9416666666667,50.4083333333333,349
-66.925,50.4083333333333,291
-66.9083333333333,50.4083333333333,407
-66.8916666666667,50.4083333333333,456
-66.875,50.4083333333333,451
-66.8583333333333,50.4083333333333,423
-66.8416666666667,50.4083333333333,448
-66.825,50.4083333333333,419
-66.8083333333333,50.4083333333333,408
-66.7916666666667,50.4083333333333,397
-66.775,50.4083333333333,409
-66.7583333333333,50.4083333333333,406
-66.7416666666667,50.4083333333333,455
-66.725,50.4083333333333,492
-66.7083333333333,50.4083333333333,448
-66.6916666666667,50.4083333333333,402
-66.675,50.4083333333333,299
-66.6583333333333,50.4083333333333,237
-66.6416666666667,50.4083333333333,335
-66.625,50.4083333333333,226
-66.6083333333333,50.4083333333333,73
-66.5916666666667,50.4083333333333,163
-66.575,50.4083333333333,222
-66.5583333333333,50.4083333333333,370
-66.5416666666667,50.4083333333333,459
-66.525,50.4083333333333,398
-66.5083333333333,50.4083333333333,429
-66.4916666666667,50.4083333333333,430
-66.475,50.4083333333333,387
-66.4583333333333,50.4083333333333,305
-66.4416666666667,50.4083333333333,302
-66.425,50.4083333333333,268
-66.4083333333333,50.4083333333333,314
-66.3916666666667,50.4083333333333,301
-66.375,50.4083333333333,232
-66.3583333333333,50.4083333333333,301
-66.3416666666667,50.4083333333333,247
-66.325,50.4083333333333,222
-66.3083333333333,50.4083333333333,280
-66.2916666666667,50.4083333333333,282
-66.275,50.4083333333333,279
-66.2583333333333,50.4083333333333,267
-66.2416666666667,50.4083333333333,233
-66.225,50.4083333333333,193
-66.2083333333333,50.4083333333333,134
-66.1916666666667,50.4083333333333,132
-66.175,50.4083333333333,43
-66.1583333333333,50.4083333333333,143
-66.1416666666667,50.4083333333333,220
-66.125,50.4083333333333,231
-66.1083333333333,50.4083333333333,167
-66.0916666666667,50.4083333333333,200
-66.075,50.4083333333333,206
-66.0583333333333,50.4083333333333,200
-66.0416666666667,50.4083333333333,189
-66.025,50.4083333333333,245
-66.0083333333333,50.4083333333333,181
-65.9916666666667,50.4083333333333,293
-65.975,50.4083333333333,315
-65.9583333333333,50.4083333333333,303
-65.9416666666667,50.4083333333333,284
-65.925,50.4083333333333,305
-65.9083333333333,50.4083333333333,274
-65.8916666666667,50.4083333333333,290
-65.875,50.4083333333333,205
-65.8583333333333,50.4083333333333,130
-65.8416666666667,50.4083333333333,140
-65.825,50.4083333333333,157
-65.8083333333334,50.4083333333333,224
-65.7916666666667,50.4083333333333,213
-65.775,50.4083333333333,225
-65.7583333333333,50.4083333333333,217
-65.7416666666667,50.4083333333333,217
-65.725,50.4083333333333,220
-65.7083333333333,50.4083333333333,273
-65.6916666666667,50.4083333333333,288
-65.675,50.4083333333333,280
-65.6583333333333,50.4083333333333,263
-65.6416666666667,50.4083333333333,233
-65.625,50.4083333333333,280
-65.6083333333333,50.4083333333333,279
-65.5916666666667,50.4083333333333,273
-65.575,50.4083333333333,244
-65.5583333333334,50.4083333333333,191
-65.5416666666667,50.4083333333333,200
-65.525,50.4083333333333,182
-65.5083333333333,50.4083333333333,217
-67.4916666666667,50.3916666666667,414
-67.475,50.3916666666667,479
-67.4583333333333,50.3916666666667,538
-67.4416666666667,50.3916666666667,384
-67.425,50.3916666666667,382
-67.4083333333333,50.3916666666667,328
-67.3916666666667,50.3916666666667,492
-67.375,50.3916666666667,621
-67.3583333333333,50.3916666666667,670
-67.3416666666667,50.3916666666667,677
-67.325,50.3916666666667,668
-67.3083333333333,50.3916666666667,667
-67.2916666666667,50.3916666666667,657
-67.275,50.3916666666667,694
-67.2583333333333,50.3916666666667,670
-67.2416666666667,50.3916666666667,621
-67.225,50.3916666666667,499
-67.2083333333333,50.3916666666667,465
-67.1916666666667,50.3916666666667,174
-67.175,50.3916666666667,176
-67.1583333333333,50.3916666666667,443
-67.1416666666667,50.3916666666667,434
-67.125,50.3916666666667,441
-67.1083333333333,50.3916666666667,447
-67.0916666666667,50.3916666666667,471
-67.075,50.3916666666667,478
-67.0583333333333,50.3916666666667,431
-67.0416666666667,50.3916666666667,391
-67.025,50.3916666666667,390
-67.0083333333333,50.3916666666667,342
-66.9916666666667,50.3916666666667,149
-66.975,50.3916666666667,183
-66.9583333333333,50.3916666666667,278
-66.9416666666667,50.3916666666667,223
-66.925,50.3916666666667,271
-66.9083333333333,50.3916666666667,411
-66.8916666666667,50.3916666666667,436
-66.875,50.3916666666667,465
-66.8583333333333,50.3916666666667,406
-66.8416666666667,50.3916666666667,437
-66.825,50.3916666666667,374
-66.8083333333333,50.3916666666667,423
-66.7916666666667,50.3916666666667,402
-66.775,50.3916666666667,410
-66.7583333333333,50.3916666666667,421
-66.7416666666667,50.3916666666667,401
-66.725,50.3916666666667,399
-66.7083333333333,50.3916666666667,401
-66.6916666666667,50.3916666666667,355
-66.675,50.3916666666667,313
-66.6583333333333,50.3916666666667,264
-66.6416666666667,50.3916666666667,305
-66.625,50.3916666666667,309
-66.6083333333333,50.3916666666667,74
-66.5916666666667,50.3916666666667,194
-66.575,50.3916666666667,229
-66.5583333333333,50.3916666666667,350
-66.5416666666667,50.3916666666667,359
-66.525,50.3916666666667,340
-66.5083333333333,50.3916666666667,341
-66.4916666666667,50.3916666666667,368
-66.475,50.3916666666667,342
-66.4583333333333,50.3916666666667,356
-66.4416666666667,50.3916666666667,364
-66.425,50.3916666666667,357
-66.4083333333333,50.3916666666667,254
-66.3916666666667,50.3916666666667,215
-66.375,50.3916666666667,143
-66.3583333333333,50.3916666666667,155
-66.3416666666667,50.3916666666667,170
-66.325,50.3916666666667,215
-66.3083333333333,50.3916666666667,257
-66.2916666666667,50.3916666666667,273
-66.275,50.3916666666667,199
-66.2583333333333,50.3916666666667,187
-66.2416666666667,50.3916666666667,159
-66.225,50.3916666666667,183
-66.2083333333333,50.3916666666667,201
-66.1916666666667,50.3916666666667,175
-66.175,50.3916666666667,57
-66.1583333333333,50.3916666666667,199
-66.1416666666667,50.3916666666667,271
-66.125,50.3916666666667,251
-66.1083333333333,50.3916666666667,220
-66.0916666666667,50.3916666666667,185
-66.075,50.3916666666667,189
-66.0583333333333,50.3916666666667,182
-66.0416666666667,50.3916666666667,171
-66.025,50.3916666666667,215
-66.0083333333333,50.3916666666667,165
-65.9916666666667,50.3916666666667,255
-65.975,50.3916666666667,294
-65.9583333333333,50.3916666666667,272
-65.9416666666667,50.3916666666667,254
-65.925,50.3916666666667,228
-65.9083333333333,50.3916666666667,216
-65.8916666666667,50.3916666666667,152
-65.875,50.3916666666667,126
-65.8583333333333,50.3916666666667,145
-65.8416666666667,50.3916666666667,159
-65.825,50.3916666666667,156
-65.8083333333334,50.3916666666667,180
-65.7916666666667,50.3916666666667,197
-65.775,50.3916666666667,212
-65.7583333333333,50.3916666666667,194
-65.7416666666667,50.3916666666667,198
-65.725,50.3916666666667,207
-65.7083333333333,50.3916666666667,226
-65.6916666666667,50.3916666666667,248
-65.675,50.3916666666667,249
-65.6583333333333,50.3916666666667,223
-65.6416666666667,50.3916666666667,209
-65.625,50.3916666666667,271
-65.6083333333333,50.3916666666667,229
-65.5916666666667,50.3916666666667,214
-65.575,50.3916666666667,174
-65.5583333333334,50.3916666666667,208
-65.5416666666667,50.3916666666667,219
-65.525,50.3916666666667,181
-65.5083333333333,50.3916666666667,202
-67.4916666666667,50.375,437
-67.475,50.375,522
-67.4583333333333,50.375,620
-67.4416666666667,50.375,471
-67.425,50.375,367
-67.4083333333333,50.375,325
-67.3916666666667,50.375,506
